Profile,SNR_dB,Scenario,Variant,Phase,Metric,Mean,Median,P10,P90
3,15,S1_Warp,A,NORMAL,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S1_Warp,A,NORMAL,R_vb,0.397218,0.380443,0.100000,0.708066
3,15,S1_Warp,A,NORMAL,R_eff,0.397218,0.380443,0.100000,0.708066
3,15,S1_Warp,A,NORMAL,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S1_Warp,A,NORMAL,K_delay,0.627747,0.608921,0.464490,0.814989
3,15,S1_Warp,A,NORMAL,Q11,0.303953,0.321158,0.102224,0.473551
3,15,S1_Warp,A,NORMAL,Q22,0.002049,0.001951,0.001414,0.002914
3,15,S1_Warp,A,NORMAL,innovation,-0.012286,-0.026463,-1.250660,1.324849
3,15,S1_Warp,A,NORMAL,abs_innovation,0.773547,0.661124,0.116538,1.592907
3,15,S1_Warp,A,NORMAL,S,1.008409,0.962463,0.521909,1.547753
3,15,S1_Warp,A,NORMAL,NIS,1.048638,0.462471,0.013767,2.935949
3,15,S1_Warp,A,NORMAL,Ppred11,0.611191,0.584226,0.345327,0.879922
3,15,S1_Warp,A,NORMAL,Ppred22,0.041922,0.028318,0.025228,0.032267
3,15,S1_Warp,A,NORMAL,tracking_error,-0.090941,-0.088084,-0.557577,0.367414
3,15,S1_Warp,VB-FQ,NORMAL,m_reliability,0.946725,0.950605,0.916259,0.982805
3,15,S1_Warp,VB-FQ,NORMAL,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S1_Warp,VB-FQ,NORMAL,R_vb,0.345859,0.355349,0.245078,0.430053
3,15,S1_Warp,VB-FQ,NORMAL,R_eff,0.345859,0.355349,0.245078,0.430053
3,15,S1_Warp,VB-FQ,NORMAL,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S1_Warp,VB-FQ,NORMAL,K_delay,0.434744,0.416247,0.391030,0.473935
3,15,S1_Warp,VB-FQ,NORMAL,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S1_Warp,VB-FQ,NORMAL,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S1_Warp,VB-FQ,NORMAL,innovation,-0.006453,0.002615,-1.120946,1.148325
3,15,S1_Warp,VB-FQ,NORMAL,abs_innovation,0.684704,0.576790,0.096683,1.402898
3,15,S1_Warp,VB-FQ,NORMAL,S,0.621741,0.613866,0.494271,0.715984
3,15,S1_Warp,VB-FQ,NORMAL,NIS,1.131975,0.555473,0.015988,3.200054
3,15,S1_Warp,VB-FQ,NORMAL,Ppred11,0.275882,0.255538,0.224599,0.283749
3,15,S1_Warp,VB-FQ,NORMAL,Ppred22,0.031352,0.016582,0.016181,0.017135
3,15,S1_Warp,VB-FQ,NORMAL,tracking_error,-0.123310,-0.130043,-0.442694,0.202090
3,15,S1_Warp,E-FQ,NORMAL,m_reliability,0.982449,1.000000,0.960418,1.000000
3,15,S1_Warp,E-FQ,NORMAL,rho_raw,0.949778,0.967888,0.895108,0.984088
3,15,S1_Warp,E-FQ,NORMAL,rho_relative,0.984518,1.000000,0.952284,1.000000
3,15,S1_Warp,E-FQ,NORMAL,Lambda,1.014436,1.000000,1.000000,1.053538
3,15,S1_Warp,E-FQ,NORMAL,R_vb,0.349429,0.356721,0.246364,0.439010
3,15,S1_Warp,E-FQ,NORMAL,R_eff,0.354995,0.361696,0.248777,0.450824
3,15,S1_Warp,E-FQ,NORMAL,R_eff_R_vb,1.014436,1.000000,1.000000,1.053538
3,15,S1_Warp,E-FQ,NORMAL,K_delay,0.432113,0.415038,0.383714,0.473297
3,15,S1_Warp,E-FQ,NORMAL,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S1_Warp,E-FQ,NORMAL,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S1_Warp,E-FQ,NORMAL,innovation,-0.008349,0.003115,-1.102857,1.140081
3,15,S1_Warp,E-FQ,NORMAL,abs_innovation,0.675990,0.565617,0.095423,1.387181
3,15,S1_Warp,E-FQ,NORMAL,S,0.634069,0.622263,0.495818,0.744847
3,15,S1_Warp,E-FQ,NORMAL,NIS,1.076805,0.532799,0.015428,3.018523
3,15,S1_Warp,E-FQ,NORMAL,Ppred11,0.279073,0.258222,0.225574,0.291206
3,15,S1_Warp,E-FQ,NORMAL,Ppred22,0.031395,0.016627,0.016195,0.017185
3,15,S1_Warp,E-FQ,NORMAL,tracking_error,-0.117885,-0.123927,-0.429220,0.201703
3,15,S2_Fade,A,PRE,m_reliability,0.967718,0.986289,0.897814,0.987567
3,15,S2_Fade,A,PRE,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S2_Fade,A,PRE,R_vb,0.224626,0.122397,0.010000,0.528164
3,15,S2_Fade,A,PRE,R_eff,0.224626,0.122397,0.010000,0.528164
3,15,S2_Fade,A,PRE,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S2_Fade,A,PRE,K_delay,0.613139,0.626317,0.318617,0.885748
3,15,S2_Fade,A,PRE,Q11,0.062555,0.053550,0.030513,0.102496
3,15,S2_Fade,A,PRE,Q22,0.001655,0.001604,0.000759,0.002748
3,15,S2_Fade,A,PRE,innovation,0.028432,-0.033216,-0.306017,0.271804
3,15,S2_Fade,A,PRE,abs_innovation,0.324688,0.162200,0.025495,0.487944
3,15,S2_Fade,A,PRE,S,0.486669,0.375940,0.072210,0.999955
3,15,S2_Fade,A,PRE,NIS,1.190184,0.072573,0.001593,2.145699
3,15,S2_Fade,A,PRE,Ppred11,0.262043,0.195703,0.058747,0.461039
3,15,S2_Fade,A,PRE,Ppred22,0.053522,0.015398,0.007642,0.037526
3,15,S2_Fade,A,PRE,tracking_error,-0.018748,-0.006322,-0.381292,0.333177
3,15,S2_Fade,A,FADE,m_reliability,0.785970,0.819234,0.575767,0.946527
3,15,S2_Fade,A,FADE,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S2_Fade,A,FADE,R_vb,0.339498,0.286340,0.025323,0.720164
3,15,S2_Fade,A,FADE,R_eff,0.339498,0.286340,0.025323,0.720164
3,15,S2_Fade,A,FADE,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S2_Fade,A,FADE,K_delay,0.463248,0.430054,0.259875,0.744433
3,15,S2_Fade,A,FADE,Q11,0.063845,0.053489,0.028086,0.114486
3,15,S2_Fade,A,FADE,Q22,0.000735,0.000679,0.000390,0.001138
3,15,S2_Fade,A,FADE,innovation,0.049333,-0.030962,-0.567783,0.783513
3,15,S2_Fade,A,FADE,abs_innovation,0.465130,0.273944,0.053556,1.281831
3,15,S2_Fade,A,FADE,S,0.549968,0.486223,0.103419,1.075439
3,15,S2_Fade,A,FADE,NIS,1.284452,0.184705,0.005060,3.870333
3,15,S2_Fade,A,FADE,Ppred11,0.210470,0.188202,0.071842,0.379920
3,15,S2_Fade,A,FADE,Ppred22,0.008936,0.008089,0.004969,0.014273
3,15,S2_Fade,A,FADE,tracking_error,-0.037842,-0.036100,-0.431724,0.353596
3,15,S2_Fade,A,POST,m_reliability,0.974580,0.986470,0.902691,0.987596
3,15,S2_Fade,A,POST,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S2_Fade,A,POST,R_vb,0.169162,0.097492,0.010000,0.438629
3,15,S2_Fade,A,POST,R_eff,0.169162,0.097492,0.010000,0.438629
3,15,S2_Fade,A,POST,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S2_Fade,A,POST,K_delay,0.537280,0.545955,0.211338,0.844016
3,15,S2_Fade,A,POST,Q11,0.039463,0.029399,0.015624,0.075268
3,15,S2_Fade,A,POST,Q22,0.000311,0.000255,0.000117,0.000573
3,15,S2_Fade,A,POST,innovation,0.050058,-0.035576,-0.285283,0.250197
3,15,S2_Fade,A,POST,abs_innovation,0.255312,0.149531,0.025980,0.335398
3,15,S2_Fade,A,POST,S,0.281437,0.204570,0.050332,0.620639
3,15,S2_Fade,A,POST,NIS,1.115492,0.104280,0.002822,1.468839
3,15,S2_Fade,A,POST,Ppred11,0.112275,0.085985,0.035773,0.214293
3,15,S2_Fade,A,POST,Ppred22,0.004884,0.003938,0.001953,0.009202
3,15,S2_Fade,A,POST,tracking_error,-0.093546,-0.109059,-0.395638,0.245208
3,15,S2_Fade,VB-FQ,PRE,m_reliability,0.967935,0.986333,0.897399,0.987586
3,15,S2_Fade,VB-FQ,PRE,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S2_Fade,VB-FQ,PRE,R_vb,0.183872,0.188594,0.048199,0.302593
3,15,S2_Fade,VB-FQ,PRE,R_eff,0.183872,0.188594,0.048199,0.302593
3,15,S2_Fade,VB-FQ,PRE,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S2_Fade,VB-FQ,PRE,K_delay,0.544061,0.502161,0.423975,0.745780
3,15,S2_Fade,VB-FQ,PRE,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S2_Fade,VB-FQ,PRE,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S2_Fade,VB-FQ,PRE,innovation,0.013717,-0.031793,-0.311365,0.267978
3,15,S2_Fade,VB-FQ,PRE,abs_innovation,0.324869,0.162168,0.024714,0.532625
3,15,S2_Fade,VB-FQ,PRE,S,0.424125,0.389533,0.194193,0.577809
3,15,S2_Fade,VB-FQ,PRE,NIS,0.957985,0.065979,0.001431,1.383467
3,15,S2_Fade,VB-FQ,PRE,Ppred11,0.240254,0.190768,0.127959,0.257854
3,15,S2_Fade,VB-FQ,PRE,Ppred22,0.052693,0.015811,0.014855,0.030124
3,15,S2_Fade,VB-FQ,PRE,tracking_error,0.011558,0.000000,-0.378167,0.415886
3,15,S2_Fade,VB-FQ,FADE,m_reliability,0.780689,0.813274,0.570390,0.945528
3,15,S2_Fade,VB-FQ,FADE,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S2_Fade,VB-FQ,FADE,R_vb,0.279116,0.277574,0.179788,0.374390
3,15,S2_Fade,VB-FQ,FADE,R_eff,0.279116,0.277574,0.179788,0.374390
3,15,S2_Fade,VB-FQ,FADE,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S2_Fade,VB-FQ,FADE,K_delay,0.447670,0.445316,0.399790,0.500680
3,15,S2_Fade,VB-FQ,FADE,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S2_Fade,VB-FQ,FADE,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S2_Fade,VB-FQ,FADE,innovation,0.004243,-0.052142,-0.687571,0.801031
3,15,S2_Fade,VB-FQ,FADE,abs_innovation,0.511285,0.286191,0.058817,1.670478
3,15,S2_Fade,VB-FQ,FADE,S,0.498737,0.496576,0.358905,0.631821
3,15,S2_Fade,VB-FQ,FADE,NIS,1.179455,0.168223,0.006650,5.150712
3,15,S2_Fade,VB-FQ,FADE,Ppred11,0.219621,0.219759,0.178453,0.256821
3,15,S2_Fade,VB-FQ,FADE,Ppred22,0.016005,0.016025,0.015407,0.016527
3,15,S2_Fade,VB-FQ,FADE,tracking_error,0.028071,0.027849,-0.387329,0.412697
3,15,S2_Fade,VB-FQ,POST,m_reliability,0.969701,0.986375,0.899659,0.987585
3,15,S2_Fade,VB-FQ,POST,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S2_Fade,VB-FQ,POST,R_vb,0.255046,0.258485,0.166889,0.334448
3,15,S2_Fade,VB-FQ,POST,R_eff,0.255046,0.258485,0.166889,0.334448
3,15,S2_Fade,VB-FQ,POST,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S2_Fade,VB-FQ,POST,K_delay,0.461740,0.456473,0.418389,0.513662
3,15,S2_Fade,VB-FQ,POST,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S2_Fade,VB-FQ,POST,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S2_Fade,VB-FQ,POST,innovation,0.001396,-0.036178,-0.304756,0.253485
3,15,S2_Fade,VB-FQ,POST,abs_innovation,0.304687,0.157384,0.026408,0.381009
3,15,S2_Fade,VB-FQ,POST,S,0.467955,0.475000,0.343682,0.576045
3,15,S2_Fade,VB-FQ,POST,NIS,0.700421,0.055056,0.001610,0.352843
3,15,S2_Fade,VB-FQ,POST,Ppred11,0.212909,0.215776,0.175388,0.244491
3,15,S2_Fade,VB-FQ,POST,Ppred22,0.015931,0.015987,0.015375,0.016383
3,15,S2_Fade,VB-FQ,POST,tracking_error,0.076015,0.123708,-0.356543,0.449151
3,15,S2_Fade,E-FQ,PRE,m_reliability,0.983071,0.998694,0.910067,1.000000
3,15,S2_Fade,E-FQ,PRE,rho_raw,0.972745,0.986349,0.967589,0.987909
3,15,S2_Fade,E-FQ,PRE,rho_relative,0.983203,0.998700,0.980255,1.000000
3,15,S2_Fade,E-FQ,PRE,Lambda,1.025476,1.000907,1.000000,1.183824
3,15,S2_Fade,E-FQ,PRE,R_vb,0.176106,0.177304,0.048199,0.292969
3,15,S2_Fade,E-FQ,PRE,R_eff,0.182492,0.180635,0.048199,0.307492
3,15,S2_Fade,E-FQ,PRE,R_eff_R_vb,1.025476,1.000907,1.000000,1.183824
3,15,S2_Fade,E-FQ,PRE,K_delay,0.546796,0.510405,0.414183,0.745673
3,15,S2_Fade,E-FQ,PRE,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S2_Fade,E-FQ,PRE,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S2_Fade,E-FQ,PRE,innovation,0.016565,-0.032145,-0.297201,0.252491
3,15,S2_Fade,E-FQ,PRE,abs_innovation,0.277037,0.156206,0.024131,0.363334
3,15,S2_Fade,E-FQ,PRE,S,0.421632,0.378247,0.194313,0.588578
3,15,S2_Fade,E-FQ,PRE,NIS,0.670129,0.062185,0.001428,0.462132
3,15,S2_Fade,E-FQ,PRE,Ppred11,0.239139,0.187849,0.127875,0.261447
3,15,S2_Fade,E-FQ,PRE,Ppred22,0.052677,0.015796,0.014796,0.030124
3,15,S2_Fade,E-FQ,PRE,tracking_error,0.013902,0.005515,-0.343230,0.362626
3,15,S2_Fade,E-FQ,FADE,m_reliability,0.796431,0.827710,0.597532,0.958985
3,15,S2_Fade,E-FQ,FADE,rho_raw,0.786922,0.817772,0.584666,0.948499
3,15,S2_Fade,E-FQ,FADE,rho_relative,0.797436,0.828315,0.592337,0.961155
3,15,S2_Fade,E-FQ,FADE,Lambda,1.713662,1.446596,1.085508,2.705250
3,15,S2_Fade,E-FQ,FADE,R_vb,0.289722,0.276442,0.163684,0.432822
3,15,S2_Fade,E-FQ,FADE,R_eff,0.508386,0.443376,0.212094,0.882667
3,15,S2_Fade,E-FQ,FADE,R_eff_R_vb,1.713662,1.446596,1.085508,2.705250
3,15,S2_Fade,E-FQ,FADE,K_delay,0.390919,0.399654,0.289515,0.483222
3,15,S2_Fade,E-FQ,FADE,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S2_Fade,E-FQ,FADE,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S2_Fade,E-FQ,FADE,innovation,0.018086,-0.036472,-0.629148,0.702197
3,15,S2_Fade,E-FQ,FADE,abs_innovation,0.461831,0.274426,0.055841,1.281831
3,15,S2_Fade,E-FQ,FADE,S,0.795496,0.715069,0.400289,1.267653
3,15,S2_Fade,E-FQ,FADE,NIS,0.590958,0.111144,0.003903,1.602849
3,15,S2_Fade,E-FQ,FADE,Ppred11,0.287110,0.275751,0.184179,0.401554
3,15,S2_Fade,E-FQ,FADE,Ppred22,0.016797,0.016753,0.015484,0.018065
3,15,S2_Fade,E-FQ,FADE,tracking_error,-0.017517,-0.008955,-0.389936,0.350839
3,15,S2_Fade,E-FQ,POST,m_reliability,0.987113,0.999396,0.915600,1.000000
3,15,S2_Fade,E-FQ,POST,rho_raw,0.975226,0.986478,0.974255,0.987983
3,15,S2_Fade,E-FQ,POST,rho_relative,0.987892,0.999603,0.987178,1.000000
3,15,S2_Fade,E-FQ,POST,Lambda,1.028556,1.001186,1.000000,1.188363
3,15,S2_Fade,E-FQ,POST,R_vb,0.252444,0.243611,0.166380,0.344016
3,15,S2_Fade,E-FQ,POST,R_eff,0.260864,0.248944,0.167061,0.369138
3,15,S2_Fade,E-FQ,POST,R_eff_R_vb,1.028556,1.001186,1.000000,1.188363
3,15,S2_Fade,E-FQ,POST,K_delay,0.461441,0.464413,0.402614,0.514487
3,15,S2_Fade,E-FQ,POST,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S2_Fade,E-FQ,POST,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S2_Fade,E-FQ,POST,innovation,0.010334,-0.037358,-0.292269,0.242237
3,15,S2_Fade,E-FQ,POST,abs_innovation,0.257059,0.151473,0.026213,0.334256
3,15,S2_Fade,E-FQ,POST,S,0.476354,0.462602,0.343975,0.621780
3,15,S2_Fade,E-FQ,POST,NIS,0.470822,0.049199,0.001550,0.253418
3,15,S2_Fade,E-FQ,POST,Ppred11,0.215491,0.212398,0.175206,0.257932
3,15,S2_Fade,E-FQ,POST,Ppred22,0.015986,0.015950,0.015372,0.016629
3,15,S2_Fade,E-FQ,POST,tracking_error,0.038511,0.061074,-0.333555,0.385440
3,15,S3_Warp_Fade,A,PRE,m_reliability,0.931526,0.944768,0.905427,0.984865
3,15,S3_Warp_Fade,A,PRE,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S3_Warp_Fade,A,PRE,R_vb,0.391948,0.384632,0.100000,0.655728
3,15,S3_Warp_Fade,A,PRE,R_eff,0.391948,0.384632,0.100000,0.655728
3,15,S3_Warp_Fade,A,PRE,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S3_Warp_Fade,A,PRE,K_delay,0.561840,0.530993,0.412521,0.752430
3,15,S3_Warp_Fade,A,PRE,Q11,0.153974,0.152051,0.050000,0.246724
3,15,S3_Warp_Fade,A,PRE,Q22,0.002579,0.002548,0.002000,0.003257
3,15,S3_Warp_Fade,A,PRE,innovation,-0.000129,0.014211,-1.200488,1.332488
3,15,S3_Warp_Fade,A,PRE,abs_innovation,0.786235,0.662944,0.106591,1.582921
3,15,S3_Warp_Fade,A,PRE,S,0.867736,0.852339,0.420139,1.274728
3,15,S3_Warp_Fade,A,PRE,NIS,1.264273,0.574753,0.013257,3.581978
3,15,S3_Warp_Fade,A,PRE,Ppred11,0.475788,0.432981,0.270930,0.645478
3,15,S3_Warp_Fade,A,PRE,Ppred22,0.063628,0.027115,0.023432,0.037526
3,15,S3_Warp_Fade,A,PRE,tracking_error,-0.092825,-0.083284,-0.499589,0.314473
3,15,S3_Warp_Fade,A,FADE,m_reliability,0.766000,0.787278,0.578604,0.930561
3,15,S3_Warp_Fade,A,FADE,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S3_Warp_Fade,A,FADE,R_vb,0.517461,0.447552,0.165805,0.950959
3,15,S3_Warp_Fade,A,FADE,R_eff,0.517461,0.447552,0.165805,0.950959
3,15,S3_Warp_Fade,A,FADE,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S3_Warp_Fade,A,FADE,K_delay,0.590596,0.583695,0.462091,0.734378
3,15,S3_Warp_Fade,A,FADE,Q11,0.304082,0.299892,0.241381,0.373838
3,15,S3_Warp_Fade,A,FADE,Q22,0.002013,0.002019,0.001732,0.002279
3,15,S3_Warp_Fade,A,FADE,innovation,-0.010563,0.016668,-1.357856,1.236712
3,15,S3_Warp_Fade,A,FADE,abs_innovation,0.758267,0.607444,0.113259,1.649745
3,15,S3_Warp_Fade,A,FADE,S,1.158864,1.063114,0.604083,1.826328
3,15,S3_Warp_Fade,A,FADE,NIS,0.921234,0.336029,0.010950,2.749917
3,15,S3_Warp_Fade,A,FADE,Ppred11,0.641403,0.614952,0.418525,0.879682
3,15,S3_Warp_Fade,A,FADE,Ppred22,0.028518,0.028289,0.025028,0.032226
3,15,S3_Warp_Fade,A,FADE,tracking_error,-0.118355,-0.140097,-0.577977,0.362949
3,15,S3_Warp_Fade,A,POST,m_reliability,0.941834,0.948031,0.901764,0.983848
3,15,S3_Warp_Fade,A,POST,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S3_Warp_Fade,A,POST,R_vb,0.397650,0.363946,0.086164,0.751526
3,15,S3_Warp_Fade,A,POST,R_eff,0.397650,0.363946,0.086164,0.751526
3,15,S3_Warp_Fade,A,POST,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S3_Warp_Fade,A,POST,K_delay,0.679679,0.659649,0.533692,0.858359
3,15,S3_Warp_Fade,A,POST,Q11,0.412417,0.407928,0.327640,0.504255
3,15,S3_Warp_Fade,A,POST,Q22,0.001552,0.001551,0.001277,0.001832
3,15,S3_Warp_Fade,A,POST,innovation,-0.018994,-0.044218,-1.247823,1.354526
3,15,S3_Warp_Fade,A,POST,abs_innovation,0.782170,0.691711,0.115502,1.596055
3,15,S3_Warp_Fade,A,POST,S,1.105642,1.064144,0.583386,1.673174
3,15,S3_Warp_Fade,A,POST,NIS,0.967417,0.450281,0.012001,2.691450
3,15,S3_Warp_Fade,A,POST,Ppred11,0.707993,0.698965,0.478323,0.946942
3,15,S3_Warp_Fade,A,POST,Ppred22,0.028259,0.028316,0.024781,0.031725
3,15,S3_Warp_Fade,A,POST,tracking_error,-0.088338,-0.095193,-0.602739,0.429487
3,15,S3_Warp_Fade,VB-FQ,PRE,m_reliability,0.933009,0.944341,0.910569,0.984784
3,15,S3_Warp_Fade,VB-FQ,PRE,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S3_Warp_Fade,VB-FQ,PRE,R_vb,0.305086,0.314655,0.185436,0.408697
3,15,S3_Warp_Fade,VB-FQ,PRE,R_eff,0.305086,0.314655,0.185436,0.408697
3,15,S3_Warp_Fade,VB-FQ,PRE,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S3_Warp_Fade,VB-FQ,PRE,K_delay,0.471697,0.429357,0.394206,0.611316
3,15,S3_Warp_Fade,VB-FQ,PRE,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S3_Warp_Fade,VB-FQ,PRE,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S3_Warp_Fade,VB-FQ,PRE,innovation,0.009592,0.020711,-1.186218,1.286140
3,15,S3_Warp_Fade,VB-FQ,PRE,abs_innovation,0.768648,0.659012,0.099487,1.554145
3,15,S3_Warp_Fade,VB-FQ,PRE,S,0.611324,0.569149,0.450807,0.711928
3,15,S3_Warp_Fade,VB-FQ,PRE,NIS,1.383711,0.760887,0.018421,3.891853
3,15,S3_Warp_Fade,VB-FQ,PRE,Ppred11,0.306238,0.247565,0.214007,0.306881
3,15,S3_Warp_Fade,VB-FQ,PRE,Ppred22,0.056300,0.016554,0.016094,0.044556
3,15,S3_Warp_Fade,VB-FQ,PRE,tracking_error,-0.141404,-0.144267,-0.466297,0.198402
3,15,S3_Warp_Fade,VB-FQ,FADE,m_reliability,0.772398,0.793208,0.583825,0.930575
3,15,S3_Warp_Fade,VB-FQ,FADE,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S3_Warp_Fade,VB-FQ,FADE,R_vb,0.407855,0.402976,0.319990,0.504893
3,15,S3_Warp_Fade,VB-FQ,FADE,R_eff,0.407855,0.402976,0.319990,0.504893
3,15,S3_Warp_Fade,VB-FQ,FADE,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S3_Warp_Fade,VB-FQ,FADE,K_delay,0.400942,0.399979,0.371342,0.430393
3,15,S3_Warp_Fade,VB-FQ,FADE,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S3_Warp_Fade,VB-FQ,FADE,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S3_Warp_Fade,VB-FQ,FADE,innovation,-0.027877,0.004246,-1.284368,1.039427
3,15,S3_Warp_Fade,VB-FQ,FADE,abs_innovation,0.692359,0.567988,0.105150,1.518476
3,15,S3_Warp_Fade,VB-FQ,FADE,S,0.677466,0.673115,0.560630,0.807840
3,15,S3_Warp_Fade,VB-FQ,FADE,NIS,1.106532,0.478562,0.016752,3.317246
3,15,S3_Warp_Fade,VB-FQ,FADE,Ppred11,0.269611,0.268886,0.239031,0.302644
3,15,S3_Warp_Fade,VB-FQ,FADE,Ppred22,0.016711,0.016704,0.016315,0.017137
3,15,S3_Warp_Fade,VB-FQ,FADE,tracking_error,-0.129748,-0.140779,-0.460457,0.238096
3,15,S3_Warp_Fade,VB-FQ,POST,m_reliability,0.954836,0.954258,0.917376,0.984263
3,15,S3_Warp_Fade,VB-FQ,POST,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S3_Warp_Fade,VB-FQ,POST,R_vb,0.409308,0.406297,0.338159,0.485929
3,15,S3_Warp_Fade,VB-FQ,POST,R_eff,0.409308,0.406297,0.338159,0.485929
3,15,S3_Warp_Fade,VB-FQ,POST,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S3_Warp_Fade,VB-FQ,POST,K_delay,0.401422,0.401464,0.379406,0.423576
3,15,S3_Warp_Fade,VB-FQ,POST,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S3_Warp_Fade,VB-FQ,POST,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S3_Warp_Fade,VB-FQ,POST,innovation,-0.015140,-0.019703,-1.088078,1.093275
3,15,S3_Warp_Fade,VB-FQ,POST,abs_innovation,0.653762,0.566071,0.092597,1.351464
3,15,S3_Warp_Fade,VB-FQ,POST,S,0.681867,0.678728,0.586050,0.784277
3,15,S3_Warp_Fade,VB-FQ,POST,NIS,0.942723,0.471342,0.013102,2.654107
3,15,S3_Warp_Fade,VB-FQ,POST,Ppred11,0.272558,0.272087,0.247118,0.298961
3,15,S3_Warp_Fade,VB-FQ,POST,Ppred22,0.016765,0.016761,0.016434,0.017100
3,15,S3_Warp_Fade,VB-FQ,POST,tracking_error,-0.130494,-0.138730,-0.432652,0.180305
3,15,S3_Warp_Fade,E-FQ,PRE,m_reliability,0.963849,0.994288,0.927307,1.000000
3,15,S3_Warp_Fade,E-FQ,PRE,rho_raw,0.938896,0.963805,0.877892,0.985925
3,15,S3_Warp_Fade,E-FQ,PRE,rho_relative,0.969273,1.000000,0.920364,1.000000
3,15,S3_Warp_Fade,E-FQ,PRE,Lambda,1.017239,1.000000,1.000000,1.062020
3,15,S3_Warp_Fade,E-FQ,PRE,R_vb,0.309758,0.320843,0.185669,0.418597
3,15,S3_Warp_Fade,E-FQ,PRE,R_eff,0.315970,0.325771,0.185669,0.431752
3,15,S3_Warp_Fade,E-FQ,PRE,R_eff_R_vb,1.017239,1.000000,1.000000,1.062020
3,15,S3_Warp_Fade,E-FQ,PRE,K_delay,0.467998,0.426780,0.385996,0.611316
3,15,S3_Warp_Fade,E-FQ,PRE,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S3_Warp_Fade,E-FQ,PRE,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S3_Warp_Fade,E-FQ,PRE,innovation,0.007620,0.022078,-1.185462,1.259966
3,15,S3_Warp_Fade,E-FQ,PRE,abs_innovation,0.763385,0.651962,0.099487,1.549993
3,15,S3_Warp_Fade,E-FQ,PRE,S,0.625820,0.590220,0.453681,0.735610
3,15,S3_Warp_Fade,E-FQ,PRE,NIS,1.331255,0.725194,0.018146,3.670642
3,15,S3_Warp_Fade,E-FQ,PRE,Ppred11,0.309850,0.252335,0.215707,0.313676
3,15,S3_Warp_Fade,E-FQ,PRE,Ppred22,0.056349,0.016627,0.016112,0.044556
3,15,S3_Warp_Fade,E-FQ,PRE,tracking_error,-0.130494,-0.136000,-0.451369,0.206773
3,15,S3_Warp_Fade,E-FQ,FADE,m_reliability,0.828707,0.850830,0.628460,0.994151
3,15,S3_Warp_Fade,E-FQ,FADE,rho_raw,0.777259,0.800644,0.581329,0.939484
